;NU_ANO;NU_MES;CO_IBGE;NO_ENTE;SG_UF;CO_COMP_MASSA;CO_TIPO_FUNDO;NU_CNPJ_ORGAO;NO_ORGAO;CO_PODER;CO_TIPO_PODER;CO_TIPO_POPULACAO;CO_TIPO_CARGO;CO_CRITERIO_ELEGIBILIDADE;ID_SERVIDOR_MATRICULA;ID_SERVIDOR_CPF;ID_SERVIDOR_PIS_PASEP;CO_SEXO_SERVIDOR;CO_EST_CIVIL_SERVIDOR;DT_NASC_SERVIDOR;CO_SITUACAO_FUNCIONAL;CO_TIPO_VINCULO;DT_ING_SERV_PUB;DT_ING_ENTE;DT_ING_CARREIRA;NO_CARREIRA;DT_ING_CARGO;NO_CARGO;VL_BASE_CALCULO;VL_REMUNERACAO;VL_CONTRIBUICAO;NU_TEMPO_RGPS;NU_TEMPO_RPPS_MUN;NU_TEMPO_RPPS_EST;NU_TEMPO_RPPS_FED;NU_DEPENDENTES;IN_ABONO_PERMANENCIA;IN_PREV_COMP;VL_TETO_ESPECIFICO
4074;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4075;4075;4075;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3871.68;3871.68;542.0352;0;0;0;0;1;2;2;29000
4075;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4076;4076;4076;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;5358.4;5358.4;750.176;0;0;0;0;1;2;2;29000
4076;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4077;4077;4077;1;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Professor;2012-12-03;Professor;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
4077;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4078;4078;4078;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;7785.7;7785.7;992.2108000000002;0;0;0;0;1;2;2;29000
4078;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4079;4079;4079;2;2;1986-12-10;1;1;2011-12-04;2011-12-04;2011-12-04;Demais Servidores;2011-12-04;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
4079;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4080;4080;4080;2;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;8791.22;8791.22;992.2108000000002;0;0;0;0;1;2;2;29000
4080;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4081;4081;4081;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;2223.13;2223.13;311.23820000000006;0;0;0;0;1;2;2;29000
4081;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4082;4082;4082;1;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;2736.73;2736.73;383.14220000000006;0;0;0;0;1;2;2;29000
4082;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4083;4083;4083;1;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;4102.67;4102.67;574.3738000000001;0;0;0;0;1;2;2;29000
4083;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4084;4084;4084;2;2;1985-12-10;1;1;2010-12-04;2010-12-04;2010-12-04;Demais Servidores;2010-12-04;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
4084;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4085;4085;4085;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;5739.86;5739.86;803.5804;0;0;0;0;1;2;2;29000
4085;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4086;4086;4086;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;3475.97;3475.97;486.6358;0;0;0;0;1;2;2;29000
4086;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4087;4087;4087;2;2;1982-12-11;1;1;2007-12-05;2007-12-05;2007-12-05;Demais Servidores;2007-12-05;Demais Servidores;2064.59;2064.59;289.04260000000005;0;0;0;0;1;2;2;29000
4087;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4088;4088;4088;2;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Professor;2014-12-03;Professor;4549.05;4549.05;636.8670000000001;0;0;0;0;1;2;2;29000
4088;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_4089;4089;4089;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;12946.29;12946.29;992.2108000000002;0;0;0;0;1;2;2;29000
4089;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4090;4090;4090;1;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;6834.4;6834.4;956.816;0;0;0;0;1;2;2;29000
4090;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4091;4091;4091;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;7857.93;7857.93;992.2108000000002;0;0;0;0;1;2;2;29000
4091;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4092;4092;4092;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;5556.39;5556.39;777.8946000000001;0;0;0;0;1;2;2;29000
4092;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4093;4093;4093;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
4093;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4094;4094;4094;1;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;5472.55;5472.55;766.1570000000002;0;0;0;0;1;2;2;29000
4094;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4095;4095;4095;1;2;1997-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;2145.44;2145.44;300.3616;0;0;0;0;1;2;2;29000
4095;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4096;4096;4096;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;1090.78;1090.78;152.7092;0;0;0;0;1;2;2;29000
4096;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4097;4097;4097;1;2;2000-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6653.79;6653.79;931.5306;0;0;0;0;1;2;2;29000
4097;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4098;4098;4098;1;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;4939.0;4939.0;691.46;0;0;0;0;2;2;2;29000
4098;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4099;4099;4099;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Professor;2018-12-02;Professor;6994.32;6994.32;979.2048000000001;0;0;0;0;1;2;2;29000
4099;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4100;4100;4100;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;3131.85;3131.85;438.459;0;0;0;0;1;2;2;29000
4100;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4101;4101;4101;2;2;1984-12-10;1;1;2009-12-04;2009-12-04;2009-12-04;Demais Servidores;2009-12-04;Demais Servidores;3012.82;3012.82;421.79480000000007;0;0;0;0;1;2;2;29000
4101;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4102;4102;4102;1;2;1985-12-10;1;1;2010-12-04;2010-12-04;2010-12-04;Demais Servidores;2010-12-04;Demais Servidores;3006.53;3006.53;420.91420000000005;0;0;0;0;1;2;2;29000
4102;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_4103;4103;4103;2;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;5355.48;5355.48;749.7672;0;0;0;0;1;2;2;29000
4103;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4104;4104;4104;1;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;8727.25;8727.25;992.2108000000002;0;0;0;0;1;2;2;29000
4104;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4105;4105;4105;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;2081.76;2081.76;291.44640000000004;0;0;0;0;1;2;2;29000
4105;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4106;4106;4106;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;5310.12;5310.12;743.4168000000001;0;0;0;0;1;2;2;29000
4106;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4107;4107;4107;2;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3482.15;3482.15;487.50100000000003;0;0;0;0;1;2;2;29000
4107;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4108;4108;4108;1;2;1999-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3787.06;3787.06;530.1884;0;0;0;0;1;2;2;29000
4108;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4109;4109;4109;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;8356.64;8356.64;992.2108000000002;0;0;0;0;1;2;2;29000
4109;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4110;4110;4110;1;2;2001-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Professor;2020-12-01;Professor;7394.11;7394.11;992.2108000000002;0;0;0;0;1;2;2;29000
4110;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_4111;4111;4111;2;2;2002-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6164.9;6164.9;863.086;0;0;0;0;2;2;2;29000
4111;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4112;4112;4112;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;4905.51;4905.51;686.7714000000001;0;0;0;0;1;2;2;29000
4112;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4113;4113;4113;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6081.28;6081.28;851.3792000000001;0;0;0;0;1;2;2;29000
4113;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4114;4114;4114;2;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;4671.16;4671.16;653.9624;0;0;0;0;1;2;2;29000
4114;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4115;4115;4115;1;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;8059.65;8059.65;992.2108000000002;0;0;0;0;1;2;2;29000
4115;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4116;4116;4116;2;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;2760.54;2760.54;386.47560000000004;0;0;0;0;1;2;2;29000
4116;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4117;4117;4117;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;6055.54;6055.54;847.7756;0;0;0;0;1;2;2;29000
4117;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4118;4118;4118;1;2;1998-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;12484.07;12484.07;992.2108000000002;0;0;0;0;1;2;2;29000
4118;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4119;4119;4119;1;2;1985-12-10;1;1;2010-12-04;2010-12-04;2010-12-04;Demais Servidores;2010-12-04;Demais Servidores;4853.61;4853.61;679.5054;0;0;0;0;1;2;2;29000
4119;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4120;4120;4120;1;2;1983-12-11;1;1;2008-12-04;2008-12-04;2008-12-04;Demais Servidores;2008-12-04;Demais Servidores;7075.29;7075.29;990.5406;0;0;0;0;1;2;2;29000
4120;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4121;4121;4121;1;2;1979-12-12;1;1;2004-12-05;2004-12-05;2004-12-05;Professor;2004-12-05;Professor;6278.06;6278.06;878.9284000000001;0;0;0;0;1;2;2;29000
4121;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4122;4122;4122;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;1877.81;1877.81;262.89340000000004;0;0;0;0;1;2;2;29000
4122;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4123;4123;4123;1;2;1999-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3989.17;3989.17;558.4838000000001;0;0;0;0;2;2;2;29000
4123;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4124;4124;4124;1;2;2003-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;11101.47;11101.47;992.2108000000002;0;0;0;0;1;2;2;29000
4124;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4125;4125;4125;1;2;1985-12-10;1;1;2010-12-04;2010-12-04;2010-12-04;Demais Servidores;2010-12-04;Demais Servidores;6797.09;6797.09;951.5926000000001;0;0;0;0;1;2;2;29000
4125;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4126;4126;4126;2;2;1984-12-10;1;1;2009-12-04;2009-12-04;2009-12-04;Demais Servidores;2009-12-04;Demais Servidores;1677.43;1677.43;234.84020000000004;0;0;0;0;1;2;2;29000
4126;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4127;4127;4127;1;2;1984-12-10;1;1;2009-12-04;2009-12-04;2009-12-04;Demais Servidores;2009-12-04;Demais Servidores;9986.42;9986.42;992.2108000000002;0;0;0;0;1;2;2;29000
4127;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4128;4128;4128;1;2;1986-12-10;1;1;2011-12-04;2011-12-04;2011-12-04;Demais Servidores;2011-12-04;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
4128;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4129;4129;4129;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6172.38;6172.38;864.1332000000001;0;0;0;0;1;2;2;29000
4129;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4130;4130;4130;2;2;1989-12-09;1;1;2014-12-03;2014-12-03;2014-12-03;Demais Servidores;2014-12-03;Demais Servidores;6188.28;6188.28;866.3592000000001;0;0;0;0;1;2;2;29000
4130;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4131;4131;4131;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;5219.27;5219.27;730.6978000000001;0;0;0;0;1;2;2;29000
4131;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4132;4132;4132;2;2;1983-12-11;1;1;2008-12-04;2008-12-04;2008-12-04;Demais Servidores;2008-12-04;Demais Servidores;3224.09;3224.09;451.3726000000001;0;0;0;0;1;2;2;29000
4132;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4133;4133;4133;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;6855.91;6855.91;959.8274000000001;0;0;0;0;1;2;2;29000
4133;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4134;4134;4134;1;2;1994-12-08;1;1;2019-12-02;2019-12-02;2019-12-02;Demais Servidores;2019-12-02;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
4134;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4135;4135;4135;1;2;1985-12-10;1;1;2010-12-04;2010-12-04;2010-12-04;Demais Servidores;2010-12-04;Demais Servidores;3678.47;3678.47;514.9858;0;0;0;0;1;2;2;29000
4135;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4136;4136;4136;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Professor;2016-12-02;Professor;3883.61;3883.61;543.7054;0;0;0;0;2;2;2;29000
4136;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4137;4137;4137;2;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;7347.69;7347.69;992.2108000000002;0;0;0;0;1;2;2;29000
4137;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4138;4138;4138;1;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;6695.34;6695.34;937.3476;0;0;0;0;1;2;2;29000
4138;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4139;4139;4139;1;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;5644.19;5644.19;790.1866;0;0;0;0;1;2;2;29000
4139;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4140;4140;4140;2;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;6690.79;6690.79;936.7106000000001;0;0;0;0;1;2;2;29000
4140;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4141;4141;4141;1;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Demais Servidores;2015-12-03;Demais Servidores;8513.39;8513.39;992.2108000000002;0;0;0;0;1;2;2;29000
4141;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4142;4142;4142;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;8081.93;8081.93;992.2108000000002;0;0;0;0;1;2;2;29000
4142;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4143;4143;4143;1;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;6493.36;6493.36;909.0704000000001;0;0;0;0;1;2;2;29000
4143;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4144;4144;4144;2;2;1991-12-09;1;1;2016-12-02;2016-12-02;2016-12-02;Demais Servidores;2016-12-02;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
4144;2021;12;2306504;Itapiúna;Ceará;1;1;2222222;Câmara;2;1;1;7;1;ativos_4145;4145;4145;2;2;2001-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3025.58;3025.58;423.5812;0;0;0;0;1;2;2;29000
4145;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4146;4146;4146;2;2;1990-12-09;1;1;2015-12-03;2015-12-03;2015-12-03;Professor;2015-12-03;Professor;2523.6;2523.6;353.30400000000003;0;0;0;0;1;2;2;29000
4146;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4147;4147;4147;1;2;1995-12-08;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;6587.48;6587.48;922.2472;0;0;0;0;1;2;2;29000
4147;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4148;4148;4148;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Professor;2018-12-02;Professor;5310.47;5310.47;743.4658000000001;0;0;0;0;1;2;2;29000
4148;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4149;4149;4149;2;2;1986-12-10;1;1;2011-12-04;2011-12-04;2011-12-04;Demais Servidores;2011-12-04;Demais Servidores;1045.0;1045.0;146.3;0;0;0;0;1;2;2;29000
4149;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4150;4150;4150;2;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;14001.56;14001.56;992.2108000000002;0;0;0;0;1;2;2;29000
4150;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4151;4151;4151;1;2;1986-12-10;1;1;2011-12-04;2011-12-04;2011-12-04;Demais Servidores;2011-12-04;Demais Servidores;1742.46;1742.46;243.94440000000003;0;0;0;0;1;2;2;29000
4151;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4152;4152;4152;2;2;1987-12-10;1;1;2012-12-03;2012-12-03;2012-12-03;Demais Servidores;2012-12-03;Demais Servidores;6490.12;6490.12;908.6168000000001;0;0;0;0;1;2;2;29000
4152;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4153;4153;4153;2;2;2000-12-06;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;5336.61;5336.61;747.1254;0;0;0;0;1;2;2;29000
4153;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4154;4154;4154;1;2;1988-12-09;1;1;2013-12-03;2013-12-03;2013-12-03;Demais Servidores;2013-12-03;Demais Servidores;9239.45;9239.45;992.2108000000002;0;0;0;0;1;2;2;29000
4154;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4155;4155;4155;1;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;7072.46;7072.46;990.1444000000001;0;0;0;0;1;2;2;29000
4155;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4156;4156;4156;1;2;1996-12-07;1;1;2020-12-01;2020-12-01;2020-12-01;Demais Servidores;2020-12-01;Demais Servidores;3348.58;3348.58;468.80120000000005;0;0;0;0;1;2;2;29000
4156;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4157;4157;4157;2;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;6629.96;6629.96;928.1944000000001;0;0;0;0;1;2;2;29000
4157;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4158;4158;4158;1;2;1980-12-11;1;1;2005-12-05;2005-12-05;2005-12-05;Professor;2005-12-05;Professor;5222.58;5222.58;731.1612;0;0;0;0;1;2;2;29000
4158;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4159;4159;4159;2;2;1992-12-08;1;1;2017-12-02;2017-12-02;2017-12-02;Demais Servidores;2017-12-02;Demais Servidores;7297.99;7297.99;992.2108000000002;0;0;0;0;1;2;2;29000
4159;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;2;3;ativos_4160;4160;4160;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Professor;2018-12-02;Professor;5394.79;5394.79;755.2706000000001;0;0;0;0;1;2;2;29000
4160;2021;12;2306504;Itapiúna;Ceará;1;1;11111111;Prefeitura;1;1;1;7;1;ativos_4161;4161;4161;1;2;1993-12-08;1;1;2018-12-02;2018-12-02;2018-12-02;Demais Servidores;2018-12-02;Demais Servidores;6074.68;6074.68;850.4552000000001;0;0;0;0;1;2;2;29000
